X,Y,Name,Description
9.066,39.25,,"<table> <tr><td><b>src_id:</b><td>16977 <tr><td><b>Name:</b><td>CAGLIARI/ELMAS <tr><td><b>Area:</b><td>ITALY <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16977"">Station details</a></center>"
88.45,22.65,,"<table> <tr><td><b>src_id:</b><td>17457 <tr><td><b>Name:</b><td>CALCUTTA/DUM DUM <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17457"">Station details</a></center>"
-5.32656,50.2178,,"<table> <tr><td><b>src_id:</b><td>1395 <tr><td><b>Name:</b><td>CAMBORNE <tr><td><b>Area:</b><td>CORNWALL <tr><td><b>Start date:</b><td>01-01-1978 <tr><td><b>End date:</b><td>Current <tr><td><b>Postcode:</b><td>TR14 0 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=1395"">Station details</a></center>"
118.267,56.9,,"<table> <tr><td><b>src_id:</b><td>17533 <tr><td><b>Name:</b><td>CARA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17533"">Station details</a></center>"
-0.4215,52.104,,"<table> <tr><td><b>src_id:</b><td>465 <tr><td><b>Name:</b><td>CARDINGTON <tr><td><b>Area:</b><td>BEDFORDSHIRE <tr><td><b>Start date:</b><td>01-01-1952 <tr><td><b>End date:</b><td>Current <tr><td><b>Postcode:</b><td>MK42 0 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=465"">Station details</a></center>"
161.283,68.75,,"<table> <tr><td><b>src_id:</b><td>17397 <tr><td><b>Name:</b><td>CERSKIJ <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17397"">Station details</a></center>"
102.117,12.6,,"<table> <tr><td><b>src_id:</b><td>17517 <tr><td><b>Name:</b><td>CHANTHABURI <tr><td><b>Area:</b><td>THAILAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17517"">Station details</a></center>"
126.167,33.283,,"<table> <tr><td><b>src_id:</b><td>17489 <tr><td><b>Name:</b><td>CHEJU UPPER/RADAR <tr><td><b>Area:</b><td>REPUBLIC OF KOREA <tr><td><b>Start date:</b><td>01-03-1988 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17489"">Station details</a></center>"
25.9,48.367,,"<table> <tr><td><b>src_id:</b><td>17549 <tr><td><b>Name:</b><td>CHERNIVTSI <tr><td><b>Area:</b><td>UKRAINE <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17549"">Station details</a></center>"
98.983,18.783,,"<table> <tr><td><b>src_id:</b><td>17510 <tr><td><b>Name:</b><td>CHIANG MAI <tr><td><b>Area:</b><td>THAILAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17510"">Station details</a></center>"
142.183,27.083,,"<table> <tr><td><b>src_id:</b><td>17508 <tr><td><b>Name:</b><td>CHICHIJIMA <tr><td><b>Area:</b><td>JAPAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17508"">Station details</a></center>"
91.817,22.35,,"<table> <tr><td><b>src_id:</b><td>17440 <tr><td><b>Name:</b><td>CHITTAGONG (AMBAGAN) <tr><td><b>Area:</b><td>BANGLADESH <tr><td><b>Start date:</b><td>01-01-1981 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17440"">Station details</a></center>"
113.333,52.016,,"<table> <tr><td><b>src_id:</b><td>17048 <tr><td><b>Name:</b><td>CITA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17048"">Station details</a></center>"
23.566,46.783,,"<table> <tr><td><b>src_id:</b><td>16953 <tr><td><b>Name:</b><td>CLUJ-NAPOCA <tr><td><b>Area:</b><td>ROMANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16953"">Station details</a></center>"
76.267,9.95,,"<table> <tr><td><b>src_id:</b><td>17474 <tr><td><b>Name:</b><td>COCHIN/WILLINGDON <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17474"">Station details</a></center>"
147.883,70.616,,"<table> <tr><td><b>src_id:</b><td>16984 <tr><td><b>Name:</b><td>COKURDAH <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16984"">Station details</a></center>"
79.867,6.9,,"<table> <tr><td><b>src_id:</b><td>17479 <tr><td><b>Name:</b><td>COLOMBO <tr><td><b>Area:</b><td>SRI LANKA <tr><td><b>Start date:</b><td>01-01-1870 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17479"">Station details</a></center>"
1.35321,52.7563,,"<table> <tr><td><b>src_id:</b><td>429 <tr><td><b>Name:</b><td>COLTISHALL <tr><td><b>Area:</b><td>NORFOLK <tr><td><b>Start date:</b><td>01-01-1959 <tr><td><b>End date:</b><td>04-04-2006 <tr><td><b>Postcode:</b><td>NR10 5 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=429"">Station details</a></center>"
28.633,44.217,,"<table> <tr><td><b>src_id:</b><td>17381 <tr><td><b>Name:</b><td>CONSTANTA <tr><td><b>Area:</b><td>ROMANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17381"">Station details</a></center>"
91.967,21.433,,"<table> <tr><td><b>src_id:</b><td>17441 <tr><td><b>Name:</b><td>COXS BAZAR <tr><td><b>Area:</b><td>BANGLADESH <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17441"">Station details</a></center>"
-0.20951,51.0821,,"<table> <tr><td><b>src_id:</b><td>724 <tr><td><b>Name:</b><td>CRAWLEY <tr><td><b>Area:</b><td>WEST SUSSEX <tr><td><b>Start date:</b><td>01-01-1980 <tr><td><b>End date:</b><td>31-12-1992 <tr><td><b>Postcode:</b><td>RH11 9 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=724"">Station details</a></center>"
83.3,17.7,,"<table> <tr><td><b>src_id:</b><td>17465 <tr><td><b>Name:</b><td>CWC VISHAKHAPATNAM/ WALTAIR <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17465"">Station details</a></center>"
133.733,45.867,,"<table> <tr><td><b>src_id:</b><td>17541 <tr><td><b>Name:</b><td>DAL NERECENSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17541"">Station details</a></center>"
36.516,33.416,,"<table> <tr><td><b>src_id:</b><td>17231 <tr><td><b>Name:</b><td>DAMASCUS INTERNATIONAL AIRPORT <tr><td><b>Area:</b><td>SYRIAN ARAB REPUBLIC <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17231"">Station details</a></center>"
-18.666,76.766,,"<table> <tr><td><b>src_id:</b><td>17111 <tr><td><b>Name:</b><td>DANMARKSHAVN <tr><td><b>Area:</b><td>GREENLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17111"">Station details</a></center>"
5.183,52.099,,"<table> <tr><td><b>src_id:</b><td>17119 <tr><td><b>Name:</b><td>DE BILT <tr><td><b>Area:</b><td>NETHERLANDS <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17119"">Station details</a></center>"
50.15,26.267,,"<table> <tr><td><b>src_id:</b><td>17422 <tr><td><b>Name:</b><td>DHAHRAN <tr><td><b>Area:</b><td>SAUDI ARABIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17422"">Station details</a></center>"
90.383,23.767,,"<table> <tr><td><b>src_id:</b><td>17436 <tr><td><b>Name:</b><td>DHAKA <tr><td><b>Area:</b><td>BANGLADESH <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17436"">Station details</a></center>"
95.017,27.483,,"<table> <tr><td><b>src_id:</b><td>17445 <tr><td><b>Name:</b><td>DIBRUGARH /MOHANBARI <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17445"">Station details</a></center>"
43.35,45.917,,"<table> <tr><td><b>src_id:</b><td>17552 <tr><td><b>Name:</b><td>DIVNOE <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17552"">Station details</a></center>"
40.183,37.883,,"<table> <tr><td><b>src_id:</b><td>17175 <tr><td><b>Name:</b><td>DIYARBAKIR <tr><td><b>Area:</b><td>TURKEY <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17175"">Station details</a></center>"
13.683,51.117,,"<table> <tr><td><b>src_id:</b><td>17371 <tr><td><b>Name:</b><td>DRESDEN <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-10-1991 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17371"">Station details</a></center>"
-2.2037,57.2051,,"<table> <tr><td><b>src_id:</b><td>161 <tr><td><b>Name:</b><td>DYCE <tr><td><b>Area:</b><td>ABERDEENSHIRE <tr><td><b>Start date:</b><td>01-01-1942 <tr><td><b>End date:</b><td>Current <tr><td><b>Postcode:</b><td>AB2 0 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=161"">Station details</a></center>"
-52.85,68.717,,"<table> <tr><td><b>src_id:</b><td>17108 <tr><td><b>Name:</b><td>EGEDESMINDE <tr><td><b>Area:</b><td>GREENLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17108"">Station details</a></center>"
132.983,53.067,,"<table> <tr><td><b>src_id:</b><td>17539 <tr><td><b>Name:</b><td>EKIMCAN <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17539"">Station details</a></center>"
3.217,56.533,,"<table> <tr><td><b>src_id:</b><td>17353 <tr><td><b>Name:</b><td>EKOFISK <tr><td><b>Area:</b><td>NORWAY <tr><td><b>Start date:</b><td>20-09-1993 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17353"">Station details</a></center>"
7.217,53.35,,"<table> <tr><td><b>src_id:</b><td>17369 <tr><td><b>Name:</b><td>EMDEN-KOENIGSPOLDER <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-01-1988 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17369"">Station details</a></center>"
92.617,56.183,,"<table> <tr><td><b>src_id:</b><td>17412 <tr><td><b>Name:</b><td>EMEL JANOVO <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-08-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17412"">Station details</a></center>"
92.149,58.449,,"<table> <tr><td><b>src_id:</b><td>17036 <tr><td><b>Name:</b><td>ENISEJSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17036"">Station details</a></center>"
108.016,61.266,,"<table> <tr><td><b>src_id:</b><td>17010 <tr><td><b>Name:</b><td>ERBOGACEN <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17010"">Station details</a></center>"
-3.20545,55.3118,,"<table> <tr><td><b>src_id:</b><td>1023 <tr><td><b>Name:</b><td>ESKDALEMUIR <tr><td><b>Area:</b><td>DUMFRIESSHIRE <tr><td><b>Start date:</b><td>01-01-1908 <tr><td><b>End date:</b><td>Current <tr><td><b>Postcode:</b><td>DG13 0 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=1023"">Station details</a></center>"
-3.40706,54.3251,,"<table> <tr><td><b>src_id:</b><td>1054 <tr><td><b>Name:</b><td>ESKMEALS <tr><td><b>Area:</b><td>CUMBRIA <tr><td><b>Start date:</b><td>01-01-1963 <tr><td><b>End date:</b><td>30-03-2001 <tr><td><b>Postcode:</b><td>LA19 5 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=1054"">Station details</a></center>"
6.966,51.399,,"<table> <tr><td><b>src_id:</b><td>16898 <tr><td><b>Name:</b><td>ESSEN <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16898"">Station details</a></center>"
91.417,23.033,,"<table> <tr><td><b>src_id:</b><td>17438 <tr><td><b>Name:</b><td>FENI <tr><td><b>Area:</b><td>BANGLADESH <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17438"">Station details</a></center>"
130.383,33.583,,"<table> <tr><td><b>src_id:</b><td>17502 <tr><td><b>Name:</b><td>FUKUOKA <tr><td><b>Area:</b><td>JAPAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17502"">Station details</a></center>"
-16.899,32.633,,"<table> <tr><td><b>src_id:</b><td>17156 <tr><td><b>Name:</b><td>FUNCHAL <tr><td><b>Area:</b><td>MADEIRA <tr><td><b>Start date:</b><td>01-01-1961 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17156"">Station details</a></center>"
91.583,26.1,,"<table> <tr><td><b>src_id:</b><td>17451 <tr><td><b>Name:</b><td>GAUHATI <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17451"">Station details</a></center>"
18.466,54.383,,"<table> <tr><td><b>src_id:</b><td>16927 <tr><td><b>Name:</b><td>GDANSK-REBIECHOWO <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>31-12-1982 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16927"">Station details</a></center>"
-5.35,36.15,,"<table> <tr><td><b>src_id:</b><td>1585 <tr><td><b>Name:</b><td>GIBRALTAR: NORTH FRONT <tr><td><b>Area:</b><td>GIBRALTAR <tr><td><b>Start date:</b><td>01-01-1951 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=1585"">Station details</a></center>"
104.299,77.716,,"<table> <tr><td><b>src_id:</b><td>16980 <tr><td><b>Name:</b><td>GMO IM.E.K. FEDOROVA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16980"">Station details</a></center>"
58.049,80.616,,"<table> <tr><td><b>src_id:</b><td>16978 <tr><td><b>Name:</b><td>GMO IM.E.T. KRENKELJA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16978"">Station details</a></center>"
73.817,15.483,,"<table> <tr><td><b>src_id:</b><td>17467 <tr><td><b>Name:</b><td>GOA/PANJIM <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17467"">Station details</a></center>"
83.367,26.75,,"<table> <tr><td><b>src_id:</b><td>17449 <tr><td><b>Name:</b><td>GORAKHPUR <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17449"">Station details</a></center>"
12.3,57.667,,"<table> <tr><td><b>src_id:</b><td>17356 <tr><td><b>Name:</b><td>GOTEBORG/LANDVETTER <tr><td><b>Area:</b><td>SWEDEN <tr><td><b>Start date:</b><td>01-01-1980 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17356"">Station details</a></center>"
15.433,47.0,,"<table> <tr><td><b>src_id:</b><td>16918 <tr><td><b>Name:</b><td>GRAZ-THALERHOF- FLUGHAFEN <tr><td><b>Area:</b><td>AUSTRIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16918"">Station details</a></center>"
13.399,54.099,,"<table> <tr><td><b>src_id:</b><td>16892 <tr><td><b>Name:</b><td>GREIFSWALD <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-01-1978 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16892"">Station details</a></center>"
78.25,26.233,,"<table> <tr><td><b>src_id:</b><td>17447 <tr><td><b>Name:</b><td>GWALIOR <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17447"">Station details</a></center>"
135.233,48.533,,"<table> <tr><td><b>src_id:</b><td>17540 <tr><td><b>Name:</b><td>HABAROVSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-08-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17540"">Station details</a></center>"
139.783,33.1,,"<table> <tr><td><b>src_id:</b><td>17498 <tr><td><b>Name:</b><td>HACHIJOJIMA <tr><td><b>Area:</b><td>JAPAN <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17498"">Station details</a></center>"
41.683,27.433,,"<table> <tr><td><b>src_id:</b><td>17246 <tr><td><b>Name:</b><td>HAIL <tr><td><b>Area:</b><td>SAUDI ARABIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17246"">Station details</a></center>"
91.317,53.767,,"<table> <tr><td><b>src_id:</b><td>17416 <tr><td><b>Name:</b><td>HAKASSKAJA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-08-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17416"">Station details</a></center>"
137.7,34.75,,"<table> <tr><td><b>src_id:</b><td>17499 <tr><td><b>Name:</b><td>HAMAMATSU AB <tr><td><b>Area:</b><td>JAPAN <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17499"">Station details</a></center>"
9.699,52.466,,"<table> <tr><td><b>src_id:</b><td>16894 <tr><td><b>Name:</b><td>HANNOVER <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16894"">Station details</a></center>"
105.8,21.033,,"<table> <tr><td><b>src_id:</b><td>17530 <tr><td><b>Name:</b><td>HA NOI <tr><td><b>Area:</b><td>VIET NAM <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17530"">Station details</a></center>"
69.033,61.016,,"<table> <tr><td><b>src_id:</b><td>17001 <tr><td><b>Name:</b><td>HANTY-MANSIJSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17001"">Station details</a></center>"
102.466,71.983,,"<table> <tr><td><b>src_id:</b><td>16982 <tr><td><b>Name:</b><td>HATANGA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16982"">Station details</a></center>"
